Date,Open,High,Low,Close,Adj Close,Volume
2020-09-30,90.91999816894531,107.98999786376953,89.43000030517578,102.16000366210938,102.16000366210938,28819000
2020-10-01,101.43000030517578,105.5,98.62999725341797,103.51000213623047,103.51000213623047,11446200
2020-10-02,101.30999755859375,108.2030029296875,100.91999816894531,103.48999786376953,103.48999786376953,8513800
2020-10-05,104.75,108.0999984741211,103.70999908447266,106.88999938964844,106.88999938964844,4459200
2020-10-06,106.88999938964844,109.5999984741211,102.13999938964844,103.91999816894531,103.91999816894531,4510000
2020-10-07,105.43000030517578,109.22000122070312,104.4000015258789,104.43000030517578,104.43000030517578,4579800
2020-10-08,105.26000213623047,105.94999694824219,101.80999755859375,102.66000366210938,102.66000366210938,2882600
2020-10-09,104.6500015258789,114.55000305175781,103.5199966430664,111.79000091552734,111.79000091552734,10875200
2020-10-12,112.25,113.63800048828125,108.83000183105469,112.19999694824219,112.19999694824219,4617500
2020-10-13,112.6500015258789,118.12999725341797,112.05000305175781,116.87000274658203,116.87000274658203,4756600
2020-10-14,117.55000305175781,117.80000305175781,112.30000305175781,113.55000305175781,113.55000305175781,2894700
2020-10-15,107.19999694824219,114.08999633789062,104.55000305175781,113.29000091552734,113.29000091552734,3781500
2020-10-16,114.83999633789062,116.37000274658203,111.73999786376953,112.36000061035156,112.36000061035156,2164400
2020-10-19,112.25,113.75,110.4000015258789,111.66000366210938,111.66000366210938,2858500
2020-10-20,112.30999755859375,112.47000122070312,107.73999786376953,108.58999633789062,108.58999633789062,2585800
2020-10-21,110.0,110.19999694824219,100.04000091552734,102.16999816894531,102.16999816894531,6148600
2020-10-22,102.87000274658203,103.79000091552734,98.56999969482422,98.94000244140625,98.94000244140625,2970300
2020-10-23,99.61000061035156,102.88999938964844,97.3499984741211,102.08000183105469,102.08000183105469,2949500
2020-10-26,100.6500015258789,104.52999877929688,96.11000061035156,99.76000213623047,99.76000213623047,3296100
2020-10-27,101.25,103.92400360107422,100.53099822998047,101.33000183105469,101.33000183105469,1588900
2020-10-28,99.25,99.69999694824219,96.5999984741211,97.02999877929688,97.02999877929688,2230900
2020-10-29,97.98999786376953,98.19000244140625,95.12999725341797,96.41000366210938,96.41000366210938,2424700
2020-10-30,94.86000061035156,95.44999694824219,90.54000091552734,90.75,90.75,3733800
2020-11-02,91.77999877929688,91.79000091552734,86.66000366210938,88.33000183105469,88.33000183105469,4567200
2020-11-03,88.52999877929688,90.7699966430664,86.5,90.13999938964844,90.13999938964844,2521600
2020-11-04,95.76000213623047,99.98999786376953,95.25599670410156,97.62000274658203,97.62000274658203,3660500
2020-11-05,102.25700378417969,103.94999694824219,99.6500015258789,101.94999694824219,101.94999694824219,2745800
2020-11-06,102.0,102.58000183105469,98.87999725341797,100.3499984741211,100.3499984741211,2529600
2020-11-09,98.76000213623047,101.0,93.05000305175781,94.88999938964844,94.88999938964844,3434000
2020-11-10,94.70999908447266,96.25,88.58999633789062,92.5999984741211,92.5999984741211,6383800
2020-11-11,85.1500015258789,87.12999725341797,79.76000213623047,86.83000183105469,86.83000183105469,25348600
2020-11-12,88.08000183105469,90.30000305175781,87.08000183105469,90.01000213623047,90.01000213623047,6622600
2020-11-13,87.88999938964844,89.16000366210938,83.88999938964844,85.81999969482422,85.81999969482422,5762300
2020-11-16,83.41000366210938,87.41999816894531,82.37999725341797,86.36000061035156,86.36000061035156,3006100
2020-11-17,87.3499984741211,88.91000366210938,85.52999877929688,88.08999633789062,88.08999633789062,3885800
2020-11-18,88.0,89.94999694824219,85.73999786376953,87.30000305175781,87.30000305175781,2574600
2020-11-19,87.1500015258789,91.94999694824219,87.12999725341797,88.88999938964844,88.88999938964844,3996400
2020-11-20,89.68000030517578,91.23999786376953,89.02999877929688,89.08999633789062,89.08999633789062,2337800
2020-11-23,89.77999877929688,91.63999938964844,88.30000305175781,91.04000091552734,91.04000091552734,2162800
2020-11-24,90.31500244140625,90.83999633789062,87.30000305175781,89.18000030517578,89.18000030517578,3067400
2020-11-25,89.38999938964844,93.91999816894531,88.94999694824219,93.51000213623047,93.51000213623047,3036900
2020-11-27,95.0,96.80000305175781,94.18000030517578,96.41999816894531,96.41999816894531,1907700
2020-11-30,97.01000213623047,99.56500244140625,94.0999984741211,98.91999816894531,98.91999816894531,4749900
2020-12-01,98.5999984741211,98.80000305175781,94.0199966430664,95.66999816894531,95.66999816894531,3321300
2020-12-02,93.7699966430664,93.9000015258789,90.12999725341797,93.5,93.5,3099700
2020-12-03,95.08999633789062,98.83999633789062,94.19000244140625,97.36000061035156,97.36000061035156,2732300
2020-12-04,97.75,102.4000015258789,97.66799926757812,101.56999969482422,101.56999969482422,3780500
2020-12-07,101.9000015258789,102.63999938964844,98.2300033569336,99.16000366210938,99.16000366210938,2605900
2020-12-08,99.38999938964844,100.18000030517578,96.2300033569336,99.8499984741211,99.8499984741211,2346200
2020-12-09,100.0,100.75,94.75,95.6500015258789,95.6500015258789,2126200
2020-12-10,94.51000213623047,103.7699966430664,93.91699981689453,101.52999877929688,101.52999877929688,4715800
2020-12-11,99.56999969482422,100.95999908447266,96.36000061035156,98.9800033569336,98.9800033569336,3823600
2020-12-14,100.0,103.43000030517578,99.62000274658203,102.2699966430664,102.2699966430664,4326500
2020-12-15,103.08000183105469,105.62999725341797,99.9000015258789,101.2300033569336,101.2300033569336,4433800
2020-12-16,101.53299713134766,105.0,101.30000305175781,104.55000305175781,104.55000305175781,3897500
2020-12-17,105.52999877929688,109.8499984741211,105.12999725341797,108.69999694824219,108.69999694824219,4687700
2020-12-18,109.23999786376953,109.61000061035156,107.02999877929688,107.72000122070312,107.72000122070312,7520000
2020-12-21,105.97000122070312,107.1709976196289,103.33999633789062,106.45999908447266,106.45999908447266,2702100
2020-12-22,107.95999908447266,111.08000183105469,106.8499984741211,111.06999969482422,111.06999969482422,2940300
2020-12-23,110.70999908447266,111.48999786376953,107.4000015258789,107.44000244140625,107.44000244140625,1587200
2020-12-24,107.04000091552734,109.8499984741211,106.11100006103516,106.27999877929688,106.27999877929688,785400
2020-12-28,107.2699966430664,107.9800033569336,99.69999694824219,100.22000122070312,100.22000122070312,2673200
2020-12-29,100.77999877929688,100.94999694824219,97.44999694824219,98.91999816894531,98.91999816894531,2267700
2020-12-30,99.97100067138672,101.43000030517578,98.5,99.30999755859375,99.30999755859375,1732700
2020-12-31,98.5999984741211,99.33000183105469,96.5999984741211,98.44000244140625,98.44000244140625,1743500
2021-01-04,98.69000244140625,98.83000183105469,90.80000305175781,91.2300033569336,91.2300033569336,6408000
2021-01-05,92.0,93.36000061035156,89.83200073242188,93.02999877929688,93.02999877929688,3072500
2021-01-06,91.25,93.97000122070312,90.25,91.33000183105469,91.33000183105469,3538700
2021-01-07,92.0999984741211,96.6500015258789,92.0999984741211,96.63999938964844,96.63999938964844,3316400
2021-01-08,97.55000305175781,100.25,97.5,99.94000244140625,99.94000244140625,2565000
2021-01-11,101.75,107.73999786376953,99.7750015258789,104.25,104.25,4316000
2021-01-12,104.27999877929688,107.48999786376953,104.0,105.58000183105469,105.58000183105469,2466000
2021-01-13,105.0,105.81999969482422,102.05999755859375,104.8499984741211,104.8499984741211,1746500
2021-01-14,105.41000366210938,106.20700073242188,101.16000366210938,101.83999633789062,101.83999633789062,2129100
2021-01-15,102.30000305175781,104.80000305175781,99.47000122070312,99.83999633789062,99.83999633789062,1459700
2021-01-19,100.9800033569336,101.08999633789062,97.22000122070312,99.08999633789062,99.08999633789062,2070500
2021-01-20,101.3499984741211,105.55000305175781,100.5999984741211,104.27999877929688,104.27999877929688,3553300
2021-01-21,105.09500122070312,105.37000274658203,101.76000213623047,103.33999633789062,103.33999633789062,1896700
2021-01-22,102.80000305175781,109.62000274658203,102.30000305175781,105.0,105.0,3371400
2021-01-25,106.36799621582031,112.29000091552734,104.05000305175781,108.97000122070312,108.97000122070312,7332500
2021-01-26,109.37000274658203,109.68000030517578,102.4260025024414,103.5199966430664,103.5199966430664,2567200
2021-01-27,102.18499755859375,104.0999984741211,98.0,98.0,98.0,4430500
2021-01-28,98.04000091552734,101.91000366210938,96.5,100.0,100.0,3307800
2021-01-29,99.51000213623047,103.08999633789062,97.0,102.75,102.75,3813200
2021-02-01,103.47000122070312,105.04000091552734,100.6500015258789,101.79000091552734,101.79000091552734,3691900
2021-02-02,103.80999755859375,107.37999725341797,102.69499969482422,106.01000213623047,106.01000213623047,3375100
2021-02-03,107.5,111.6520004272461,106.5270004272461,110.5199966430664,110.5199966430664,3462200
2021-02-04,111.98999786376953,113.57099914550781,107.52999877929688,111.91999816894531,111.91999816894531,2543700
2021-02-05,111.37999725341797,115.63999938964844,110.94300079345703,114.9000015258789,114.9000015258789,3164700
2021-02-08,115.89199829101562,116.94000244140625,113.69999694824219,116.41999816894531,116.41999816894531,2818400
2021-02-09,116.4800033569336,119.43299865722656,116.26499938964844,117.8499984741211,117.8499984741211,2916600
2021-02-10,118.51000213623047,119.02999877929688,111.76000213623047,115.55000305175781,115.55000305175781,2103700
2021-02-11,116.58999633789062,117.91999816894531,114.7300033569336,117.5999984741211,117.5999984741211,3777500
